idpoi;title;layer;type;tipo;subcategoria;address;postcode;phone;web;description;image_uri;lat;lon;mp3_uri;lang
8478;Facultade de Ciencias Económicas do Campus de Vigo;lugares;37;Edificios singulares;Arquitectura civil;Campus Universitario de Vigo;36310;;;Se trata de un edificio de vanguardia diseñado por Alfonso Penela Fernández.;http://www.turismodevigo.org/sites/turismodevigo/files/lug098.jpg;421.701.586.658.028;-86.809.168.804.034;;es-ES
8479;Fonte da Falperra;lugares;37;Edificios singulares;Arquitectura popular;Falperra;36202;;;Se trata de una fuente moderna pero coronada de monumentalidad barroca.;http://www.turismodevigo.org/sites/turismodevigo/files/lug099.jpg;422.352.630.711.676;-8.728.694.504.176;;es-ES
8480;Fonte da Praza da Princesa;lugares;37;Edificios singulares;Arquitectura popular;Plaza de la Princesa;36202;;;Se tiene constancia de su existencia desde el año 1889.;http://www.turismodevigo.org/sites/turismodevigo/files/lug100.jpg;422.383.505.548.749;-872.589.530.584.672;;es-ES
8481;Fonte Paseo Alfonso XII;lugares;37;Edificios singulares;Arquitectura popular;Alfonso XII;36202;;;Hay datos crónicas que ya hablan de su existencia en el año 1875 cuando el Faro de Vigo da la noticia de su construcción.;http://www.turismodevigo.org/sites/turismodevigo/files/lug101.jpg;422.366.519.046.258;-872.786.122.567.813;;es-ES
8471;Edificio do Hotel Universal;lugares;37;Edificios singulares;Arquitectura civil;Montero Ríos;36202;;www.marriott.com/hotels/travel/VGOPA-AC-Hotel-Palacio-Universal;El edificio se conserva igual que en el proyecto inicial y albergó el Hotel Universal, uno de los más conocidos de la ciudad, durante muchos años. Este hotel fue adquirido por la cadena AC, que llevó a cabo una remodelación interior.;http://www.turismodevigo.org/sites/turismodevigo/files/lug090.jpg;422.400.527.669.455;-872.469.973.988.995;;es-ES
8470;Edificio do Hotel Moderno;lugares;37;Edificios singulares;Arquitectura civil;Policarpo Sanz, 1;36203;;;Es una de las obras más emblemáticas de Michel Pacewicz y del eclecticismo del siglo XIX en la ciudad. Es conocido popularmente como íhotel El Modernoí por haber albergado, durante mucho tiempo, una instalación hotelera.;http://www.turismodevigo.org/sites/turismodevigo/files/lug089.jpg;422.380.727.935.561;-872.506.201.610.924;;es-ES
8458;Centro de Saúde de Coia;lugares;37;Edificios singulares;Arquitectura civil;Porriño, 5;36209;;;Fue construído en el año 1999 y es obra del arquitecto Alfonso Penela.;http://www.turismodevigo.org/sites/turismodevigo/files/lug077.jpg;422.170.394.737.805;-874.572.613.144.052;;es-ES
8460;Conjunto de los Molinos de Gontade;lugares;37;Edificios singulares;Arquitectura popular;Gontade;36391;;;Conjunto de 4 molinos, obra del siglo XVIII, perfectamente restaurados.;http://www.turismodevigo.org/sites/turismodevigo/files/lug079.jpg;421.919.270.150.979;-878.421.413.685.596;;es-ES
8461;Edificio Albo;lugares;37;Edificios singulares;Arquitectura civil;Gran Vía, 2, esquina a Urzaiz;36203;;;Destaca la gran monumentalidad y verticalidad del edificio, conferida por los volúmenes dispuestos en peldaños y rematados por una escultura hecha por Jesús Picón, copia de la Victora de Samotracia.;http://www.turismodevigo.org/sites/turismodevigo/files/lug080.jpg;422.345.651.035.536;-871.681.303.844.016;;es-ES
8462;Edificio Banca Viñas-Aranda;lugares;37;Edificios singulares;Arquitectura civil;Reconquista, 9-11;36201;;;El edificio fue diseñado en 1941 por Antonio Palacios Ramilo.;http://www.turismodevigo.org/sites/turismodevigo/files/lug081.jpg;422.384.565.533.443;-872.334.588.807.285;;es-ES
8463;Edificio Banco de España;lugares;37;Edificios singulares;Arquitectura civil;Policarpo Sanz, 15;36202;;;El edificio fue diseñado en 1938 por el arquitecto Romualdo de Madariaga. Todo el edificio tiene amplios ventanales con arcos de medio punto y unos vanos enmarcados con saliente y decorados.;http://www.turismodevigo.org/sites/turismodevigo/files/lug082.jpg;422.377.629.855.468;-872.286.151.079.495;;es-ES
8464;Edificio Bonín;lugares;37;Edificios singulares;Arquitectura civil;Areal, 42 , esquina Oporto 2;36201;;;Es una de las principales obras del autor en la ciudad que se conserva íntegra. Es de estilo ecléctico y está compuesta por una planta baja y tres pisos. La ornamentación es de un recargado barroquismo.;http://www.turismodevigo.org/sites/turismodevigo/files/lug083.jpg;422.389.215.689.955;-871.668.639.756.985;;es-ES
8465;Edificio comercial de Príncipe;lugares;37;Edificios singulares;Arquitectura civil;Príncipe 5 y Policarpo Sanz 8;36202;;;Edificio comercial proyectado por Jenaro de la Fuente Álvarez a finales de la década de los años 20.;http://www.turismodevigo.org/sites/turismodevigo/files/lug084.jpg;422.376.581.380.734;-872.087.777.735.032;;es-ES
8466;Edificio comercial para José González;lugares;37;Edificios singulares;Arquitectura civil;Marqués de Valadares, 23;36201;;;El edificio fue diseñado en 1949 por el arquitecto Francisco Castro Represas. Lo más destacable son los numerosos y amplios ventanales separados por delgadas pilastras.;http://www.turismodevigo.org/sites/turismodevigo/files/lug085.jpg;422.384.317.328.684;-872.210.223.942.349;;es-ES
8467;Edificio da Equitativa;lugares;37;Edificios singulares;Arquitectura civil;Marqués de Valadares, 21;36201;;;El edificio fue diseñado en 1948 por el arquitecto Manuel Cabanyens y Mata. Es un ejemplo de la arquitectura academicista monumentalista, aunque tiene algunas formas clasicistas.;http://www.turismodevigo.org/sites/turismodevigo/files/lug086.jpg;422.384.565.540.258;-872.306.812.524.044;;es-ES
8468;Edificio da Escola de Artes e Oficios de Vigo;lugares;37;Edificios singulares;Arquitectura civil;García Barbón, 5;36201;;;El edificio fue construido en dos etapas. En la primera se construye la fachada principal de la calle García Barbón y el primer tramo de la calle Pontevedra;;;;;
8469;Edificio de Peritos;lugares;37;Edificios singulares;Arquitectura civil;Conde de Torrecedeira, 86;36202;;;Edificio construido entre 1931-194 1 y proyectado por Jenaro de la Fuente Álvarez. Pertenecen ya a un eclecticismo academicista que se impuso entre los arquitectos vigueses en la segunda y tercera década del s. XX.;http://www.turismodevigo.org/sites/turismodevigo/files/lug088.jpg;4.222.859.172.522;-873.338.215.000.662;;es-ES
8399;Espacio Colección Caixanova;lugares;38;Museos;Arquitectura civil;Policarpo Sanz, 24-26, 1ª pl.;36202;986120078;;En el es posible realizar un recorrido por las distintas corrientes pictóricas y escultóricas surgidas de artistas gallegos durante los últimos 150 años.;http://www.turismodevigo.org/sites/turismodevigo/files/lug017.jpg;422.374.597.694.273;-872.232.907.700.858;;es-ES
8398;Casa das Artes;lugares;38;Museos;Arquitectura civil;Policarpo Sanz, nº 15;36202;986439525;;Fue concebido como Banco de España hasta que, a mediados de la década de los 80, el Ministerio de Economía y Hacienda decide eliminar todas las sucursales que no estén en capitales de provincia, pasando a formar parte del patrimonio municipal.;http://www.turismodevigo.org/sites/turismodevigo/files/lug016.jpg;422.378.259.966.466;-872.283.821.203.541;;es-ES
8397;Vigo Zoo;lugares;41;Turismo urbano;Zoológico;Monte da Madroa s/n;36216;;;Tiene una extensión de 55.676 m2 ampliables en los que se desarrollan una gran variedad de actividades dirigidas a la enseñanza, divulgación, investigación, turismo, ocio, investigación y conservación de especies.;http://www.turismodevigo.org/sites/turismodevigo/files/lug015.jpg;42.248.555.591.232;-867.511.870.901.679;;es-ES
8396;Barrio de Bouzas;lugares;41;Turismo urbano;Arquitectura civil;Bouzas;36208;;;Destacan las casas marineras de tipología tradicional formando un entramado urbano típico de la Galicia litoral.;http://www.turismodevigo.org/sites/turismodevigo/files/lug014.jpg;422.254.735.168.679;-875.389.949.126.066;;es-ES
8400;Fundación Laxeiro;lugares;38;Museos;Fundación;Rúa Policarpo Sánz, 15 3º;36202;986438475;www.laxeiro.es;Pretende la difusión, conservación y catalogación de al obra del pintor José Otero Abeledo, Laxeiro así como el apoyo y difusión del arte contemporáneo y de nuevos creadores.;http://www.turismodevigo.org/sites/turismodevigo/files/lug018.jpg;422.378.259.966.466;-872.283.821.203.541;;es-ES
8401;Fundación Liste - Museo Liste;lugares;38;Museos;Museo;Pastora, 22;36210;;;Programación de actividades y talleres dirigidos a este escolares y adultos, también disponemos de fichas de trabajo y diverso material didáctico adaptado. Se realizan udiciones, proyecciones audiovisuales, campamentos, investigaciónes, etc.;http://www.turismodevigo.org/sites/turismodevigo/files/lug019.jpg;422.178.562.777.952;-873.105.330.766.909;;es-ES
8403;Museo Anfaco da Industria Conserveira;lugares;38;Museos;Arquitectura civil;Ctra. Colexio Universitario, 16;36310;;;Con la creación de este centro pretende mostrar un recorrido centenario sobre los hitos históricos que han caracterizado el nacimiento del sector empresarial conservero, primero desde la Ría de Vigo, hasta convertirse en un referente nacional.;http://www.turismodevigo.org/sites/turismodevigo/files/lug021.jpg;421.683.750.623.723;-86.866.947.508.932;;es-ES
8404;Museo do Mar de Galicia;lugares;38;Museos;Museo didáctico;Avda. Atlántida, nº 160;36208;986247750;www.museodomar.com;Un lugar donde comprender la enorme vinculación histórica de los gallegos con el mar a través de su aprovechamiento y conocimiento.;http://www.turismodevigo.org/sites/turismodevigo/files/lug022.jpg;422.240.067.201.781;-877.015.868.495.418;;es-ES
8407;Museo de Arte Deportivo;lugares;38;Museos;Arquitectura civil;Avda. Balaidos. Estadio Municipal;36210;986297101;;El Museo Deportivo se inauguró el 12 de marzo de 1999 y abarca toda la historia del Real Club Celta desde su nacimiento, en 1923 con la fusión del Real Vigo Sporting Club y el Real Fortuna, hasta nuestros días.;http://www.turismodevigo.org/sites/turismodevigo/files/lug025.jpg;42.213.636.825.766;-873.725.559.300.173;;es-ES
8395;Parque lineal Río Lagares;lugares;42;Jardines urbanos;Parque;;36213;;;Un paseo por este parque nos permite observar una gran diversidad de aves por estar próximo a la desembocadura del río Lagares.;http://www.turismodevigo.org/sites/turismodevigo/files/lug013.jpg;42.206.926.131.724;-87.522.706.947.625;;es-ES
8394;Parque Forestal de Coruxo;lugares;43;Parques forestales;Parque;Coruxo;36391;;;Se trata de un gran espacio verde situado en las proximidades de la ciudad de Vigo. En los 20000 metros cuadrados de superficie que ocupa encontraremos: fuente, mirador, mesas y barbacoas.;http://www.turismodevigo.org/sites/turismodevigo/files/lug012.jpg;421.775.784.610.625;-877.763.229.577.193;;es-ES
8384;Parque de Castrelos e Xardíns de Quiñones de León;lugares;42;Jardines urbanos;Parque;Avda. Castrelos;36213;;;Integra los jardines históricos y bosque del pazo, el estanque moderno, la arboleda de Castrelos y una parte del Paseo del Lagares.;http://www.turismodevigo.org/sites/turismodevigo/files/lug002.jpg;422.133.145.495.391;-872.921.592.597.079;;es-ES
8387;Parque de la Guía;lugares;42;Jardines urbanos;Parque;Avda. Doña Fermina, s/n;36207;;;Este parque tiene una extensión de 200.000 metros cuadrados y está situado en el barrio de Teis. En la cumbre se encuentra la ermita de Nuestra Señora de las Nieves desde donde se divisa una preciosa vista de la Ría de Vigo y de la ciudad.;http://www.turismodevigo.org/sites/turismodevigo/files/lug005.jpg;422.569.235.758.019;-870.116.067.148.812;;es-ES
8388;Parque de la Riouxa;lugares;42;Jardines urbanos;Parque;Teis;36216;;;Este parque tiene una extensión de 59.700 metros cuadrados y se encuentra en la parroquia de Teis. Tiene una gran superficie no arbolada y en la parte inferior del parque tiene un pequeño anfiteatro donde se celebran las fiestas y otras actuaciones.;http://www.turismodevigo.org/sites/turismodevigo/files/lug006.jpg;422.583.122.301.686;-868.171.692.439.986;;es-ES
8389;Parque Do Castro;lugares;42;Jardines urbanos;Parque;Vigo;36203;;;Se trata de un parque situado en el centro de la ciudad de Vigo. El monte de O Castro es uno de los parques más frecuentados de la ciudad y un símbolo para todos los vigueses.;http://www.turismodevigo.org/sites/turismodevigo/files/lug007.jpg;422.329.844.043.402;-872.564.376.013.243;;es-ES
8390;Parque Forestal Monte dos Pozos;lugares;43;Parques forestales;Parque;As Barrocas, Valadares;36204;;;El Parque Forestal ocupa unas 11 hectáreas de extensión permitiendo a los vigueses disfrutar de una excepcional vista sobre su ciudad y sobre su ría, aparte de permitirle realizar multitud de actividades en el magnífico marco natural que ofrece.;http://www.turismodevigo.org/sites/turismodevigo/files/lug008.jpg;421.808.901.710.965;-873.786.073.616.735;;es-ES
8391;Parque Forestal de Saiáns;lugares;43;Parques forestales;Parque;Saiáns;36390;;;Se trata de un gran espacio verde situado en las proximidades de la ciudad de Vigo. En los 23500 metros cuadrados de superficie que ocupa encontraremos: bar, restuarante, fuente, mirador, teléfono público, mesas, barbacoas y autobús (linea 26).;http://www.turismodevigo.org/sites/turismodevigo/files/lug009.jpg;42.169.752.859.578;-878.833.471.424.756;;es-ES
8392;Parque Forestal de Oia;lugares;43;Parques forestales;Parque;Oia;36390;;;Se trata de un gran espacio verde situado en las proximidades de la ciudad de Vigo. En los 39700 metros cuadrados de superficie que ocupa encontraremos: zona de acampada, fuente, mirador, mesas y barbacoas;http://www.turismodevigo.org/sites/turismodevigo/files/lug010.jpg;421.757.236.880.917;-879.576.318.559.623;;es-ES
8393;Parque Forestal Monte Alba-Cepudo;lugares;43;Parques forestales;Parque;Valadares;36315;;;Se trata de un gran espacio verde situado en las proximidades de la ciudad de Vigo. En los 42000 metros cuadrados de superficie que ocupa encontraremos: bar, restuarante, fuente, mirador, teléfono público y barbacoas.;http://www.turismodevigo.org/sites/turismodevigo/files/lug011.jpg;421.686.547.462.229;-87.331.224.052.176;;es-ES
8408;Antiga Casa do Concello de Vigo;lugares;37;Edificios singulares;Arquitectura civil;Plaza de la Constitución;36202;;;El edificio fue diseñado en 1859-1860 por José María Ortiz. En la actualidad alberga una sala de exposiciones y la biblioteca de la Fundación Penzol, pero anteriormente fue la Casa Consistorial.;http://www.turismodevigo.org/sites/turismodevigo/files/lug026.jpg;422.383.477.852.914;-872.576.261.424.091;;es-ES
8409;Antigo edificio da Caixa de Aforros;lugares;37;Edificios singulares;Arquitectura civil;Velázquez Moreno, 53;36202;;;Es un edificio de corte clásico academicista con un potente zócalo, elevadas pilastras uqe abarcan las dos plantas, zapaas decoradas con elementos vegetales, alquitrabe y una pronunciada cornisa que abarca todo el edificio.;http://www.turismodevigo.org/sites/turismodevigo/files/lug027.jpg;422.369.296.902.849;-872.175.045.763.319;;es-ES
8410;Banco de Vigo;lugares;35;Puntos de información turística;Arquitectura civil;Colón, esquina Policarpo Sanz;36202;;;"El edificio fue diseñado or Manuel Gómez Román entre 1919-1923 siguiendo el estilo modernista pero con los matices propios del ""secesionism vienés"".";http://www.turismodevigo.org/sites/turismodevigo/files/lug028.jpg;422.378.485.421.046;-87.205.428.336.653;;es-ES
8423;Casa de Francisca Alfaya;lugares;37;Edificios singulares;Arquitectura civil;Carral, 7, 9;36202;;;El edificio fue diseñado en 1901, por Benito Gómez Román. Se trata de una obra con abundantes formas neogóticas y neorrománicas.;http://www.turismodevigo.org/sites/turismodevigo/files/lug042.jpg;42.238.988.195.287;-872.458.585.151.493;;es-ES
8424;Casa de Joaquín de Miguel;lugares;37;Edificios singulares;Arquitectura civil;Marqués de Valadares, 37;36201;;;El edificio fue diseñado por Manuel Gómez Román en 1928 para Joaquín de Miguel. Lo más destacado es su puerta de acceso enmarcada por dos pilastras lisas con aristas en las esquinas y un frontón en la parte superior.;http://www.turismodevigo.org/sites/turismodevigo/files/lug043.jpg;422.384.094.317.048;-872.134.205.215.534;;es-ES
8425;Casa de Manuel Blanco García;lugares;37;Edificios singulares;Arquitectura civil;Areal, 8, 10, 12 Y 14;36201;;;El edificio fue diseñado en 1879 por Alejandro Rodríguez Sesmero. Se trata de un edificio con siete casas cuya fachada está tratada como única edificación.;http://www.turismodevigo.org/sites/turismodevigo/files/lug044.jpg;422.391.518.253.007;-872.008.389.554.333;;es-ES
8426;Casa de Pardo Labarta;lugares;37;Edificios singulares;Arquitectura civil;Porta do Sol, 11;36203;;;El edificio fue diseñado en 1911 por Jenaro de la Fuente Domínguez. Fue edificada por el maestro cantero José Araujo Pérez para el rico comerciante Pardo Labarta.;http://www.turismodevigo.org/sites/turismodevigo/files/lug045.jpg;422.379.343.827.681;-872.557.104.952.805;;es-ES
8427;Casa de Paulino Yáñez;lugares;37;Edificios singulares;Arquitectura civil;Plaza de Compostela, 12;36201;;;El edificio fue diseñado en 1900 por Michel Pacewicz. Es de estilo historicista con unas fachadas impresionantes, sobre todo la de la Plaza de Compostela.;http://www.turismodevigo.org/sites/turismodevigo/files/lug046.jpg;422.390.857.811.294;-872.173.426.718.392;;es-ES
8429;Casa de Saturnino García;lugares;37;Edificios singulares;Arquitectura civil;Plaza de Compostela, 31, 32,33;36202;;;El edificio fue diseñado en 1912 por Manuel Gómez Román. Es una edificación modernista en la que destaca el uso de azulejo decorado, sobre una piedra de grano grueso y algo terrosa en los cuerpos salientes.;http://www.turismodevigo.org/sites/turismodevigo/files/lug048.jpg;422.395.251.443.102;-872.435.413.798.361;;es-ES
8430;Casa Diego Arias Taboada;lugares;37;Edificios singulares;Arquitectura civil;Abeleira Menéndez, 8;36202;;;Edificio de características barrocas por sus recercados, cornisa y ménsulas escalonadas sobre las que descansan pequeños balcones.;http://www.turismodevigo.org/sites/turismodevigo/files/lug049.jpg;422.378.727.803.196;-872.599.658.989.732;;es-ES
8431;Casa Eligio Prieto Iglesias;lugares;37;Edificios singulares;Arquitectura civil;Príncipe, 12;36203;;;El edificio fue diseñado en 1925 por Jenaro de la Fuente Álvarez. Destaca por su decoración, sobre todo en las dos plantas superiores.;http://www.turismodevigo.org/sites/turismodevigo/files/lug050.jpg;42.237.661.371.759;-872.417.579.894.346;;es-ES
8432;Casa Enrique Lagos;lugares;37;Edificios singulares;Arquitectura civil;Policarpo Sanz, 19;36202;;;El edificio fue diseñado en 1901 por Michel Pacewicz. Destaca por la preciosa labra de su cantería y su empinada cubierta con una esbelta buhardilla central.;http://www.turismodevigo.org/sites/turismodevigo/files/lug051.jpg;42.237.762.985.959;-872.258.374.858.253;;es-ES
8422;Casa de Felipe Collazo;lugares;37;Edificios singulares;Arquitectura civil;Avda de Montero Ríos, 38;36201;;;El edificio fue diseñado en 1904 por Jenaro de la Fuente Domínguez. Tiene cuatro plantas y un chaflán que sirve de eje de simetría entre sus dos fachadas.;http://www.turismodevigo.org/sites/turismodevigo/files/lug041.jpg;422.404.836.271.025;-872.126.254.846.485;;es-ES
8421;Casa de Donesteve Quirós;lugares;37;Edificios singulares;Arquitectura civil;Joaquín Yánez, 12;36202;;;El edificio fue diseñado en 1876 por Alejandro Rodríguez Sesmero. Lo más destacable es la balaustrada de círculos entrelazados con jarrones sobre pedestales, que corona las dos fachadas.;http://www.turismodevigo.org/sites/turismodevigo/files/lug040.jpg;422.392.878.356.784;-872.501.324.693.812;;es-ES
8420;Casa de Domingo Davila;lugares;37;Edificios singulares;Arquitectura civil;Plaza de Compostela, 21;36201;;;El edificio fue diseñado por Manuel Gómez Román en 1942 para Domingo Davila. Destaca su puerta de acceso, enmarcada por aristas sobresalientes de la piedra lisa.;http://www.turismodevigo.org/sites/turismodevigo/files/lug039.jpg;422.391.518.228.393;-87.207.783.005.387;;es-ES
8411;Biblioteca Universitaria de Vigo;lugares;37;Edificios singulares;Biblioteca;Campus Universidade de Vigo;36310;986813853;www.uvigo.es/uvigo_gl/administracion/biblioteca/;Presente físicamente en los tres campus, la Biblioteca Universitaria cuenta en cada uno de ellos con una biblioteca central y varias salas repartidas por las escuelas y facultades que componen la Universidad.;http://www.turismodevigo.org/sites/turismodevigo/files/lug029.jpg;421.692.802.895.494;-868.366.618.107.154;;es-ES
8412;Casa Acuña Soaje;lugares;37;Edificios singulares;Arquitectura civil;Policarpo Sanz, 23;36202;;;El edificio fue diseñado en 1897 por Pacewicz. La fachada del edificio tiene abundantes miradores y galerías de formas afiligranadas metálicas y muy decoradas.;http://www.turismodevigo.org/sites/turismodevigo/files/lug030.jpg;42.237.813.099.648;-87.217.791.030.184;;es-ES
8413;Casa Bárcena;lugares;37;Edificios singulares;Arquitectura civil;Real, 14;36202;;;El edificio fue diseñado en 1863 por Manuel de Uceda. Su estilo es ecléctico clasicista con reminiscencias del renacimiento italiano.;http://www.turismodevigo.org/sites/turismodevigo/files/lug031.jpg;422.391.849.378.605;-872.749.134.255.561;;es-ES
8414;Casa Bernardo Rodríguez López;lugares;37;Edificios singulares;Arquitectura civil;Colón, 42;36202;;;El edificio fue diseñado en 1883 por Jenaro de la Fuente Domínguez. La parte alta tiene un reloj rodeado de orlas y guirnaldas y está flanqueado por dos jarrones sobre pedestales a cada lado.;http://www.turismodevigo.org/sites/turismodevigo/files/lug032.jpg;422.361.293.963.355;-872.049.175.111.747;;es-ES
8415;Casa da rúa Carral;lugares;37;Edificios singulares;Arquitectura civil;Carral, 15;36202;;;El edificio fue diseñado en 1898 por Benito Gómez Román y pertenece a familiares de éste.;http://www.turismodevigo.org/sites/turismodevigo/files/lug033.jpg;42.238.988.195.287;-872.458.585.151.493;;es-ES
8416;Casa de Araujo;lugares;37;Edificios singulares;Arquitectura civil;Real, 33;36202;;;Casa construida en el siglo XVIII con dos fachadas hechas con sillería apiconada, la que da a la rúa Alta y cincelada la que da a la rúa Real.;;422.386.300.667.068;-872.860.261.002.805;;es-ES
8417;Casa de Ceta o de Arines;lugares;37;Edificios singulares;Arquitectura civil;Real, 17;36202;;;Casa sencilla construida con sillares de piedra. Destaca por su escudo señorial;http://www.turismodevigo.org/sites/turismodevigo/files/lug035.jpg;422.389.968.976.134;-872.752.246.902.661;;es-ES
8418;Casa de Benigno y Camilo Fernández;lugares;37;Edificios singulares;Arquitectura civil;Urzáiz, 28;36203;;;El edificio fue diseñado en 1913 por Jenaro de la Fuente Domínguez. El edificio es eclecticista pero incorpora elementos decorativos propios del modernismo que se estaban difundiendo.;http://www.turismodevigo.org/sites/turismodevigo/files/lug036.jpg;422.351.379.684.867;-871.846.792.584.939;;es-ES
8419;Casa de Correos y Telégrafos de Vigo;lugares;37;Edificios singulares;Arquitectura civil;Plaza de Compostela;36201;;;El edificio fue diseñado en 1920 por Manuel Gómez Román. Es una construcción sencilla, con una planta baja, tres altas y un torreón sobre el chaflán.;http://www.turismodevigo.org/sites/turismodevigo/files/lug038.jpg;42.238.964.629.033;-872.342.947.344.299;;es-ES
8383;Parque Camilo José Cela;lugares;42;Jardines urbanos;Parque;Pi y Margall y Torrecedeira;36202;;;Este parque tiene una extensión de 7.000 m2 y está en el centro de Vigo, entre las calles Pi y Margall y Torrecedeira. Fue construido por Agustín Arca en honor al premio Nobel Camilo José Cela.;http://www.turismodevigo.org/sites/turismodevigo/files/lug001.jpg;422.322.026.576.291;-873.060.442.290.014;;es-ES
8578;Argazada;lugares;44;Playas;Playas;;36212;;;Playa de arena fina, resguardada del viento y con una ocupación alta en la época de verano. Su longitud aproximada es de 410 metros y está galardonada con la bandera azul.;http://www.turismodevigo.org/sites/turismodevigo/files/lug213.jpg;42.216.134.586.501;-877.597.442.099.225;;es-ES
8386;Parque de la Bouza;lugares;42;Jardines urbanos;Parque;Rúa Padre Seixas;36209;;;El parque de A Bouza cuenta con grandes áreas de paseo, jardines y estanques. El mayor tesoro que esconde es un espacio natural de 3.721 metros cuadrados con 19 especies diferentes de aves, erizos, reptiles y anfibios.;http://www.turismodevigo.org/sites/turismodevigo/files/lug004.jpg;422.133.433.831.844;-87.474.140.369.344;;es-ES
8405;Museo Francisco Fernández del Riego;lugares;38;Museos;Colección de arte;Praza da Princesa, 2;36203;986226459;;En 1995 Francisco Fernández del Riego (Vilanova de Lourenzá, 1913) hace donación de sus fondos bibliográficos, documentales y artísticos a la ciudad de Vigo, ciudad en la que vive y trabaja.;http://www.turismodevigo.org/sites/turismodevigo/files/lug023.jpg;422.371.362.207.869;-872.685.999.824.154;;es-ES
